Unnamed__0,id_evento,fecha_reportada,comuna,provincia,region,ubicacion_tipo,rural,evento_tipo_maceda,evento_especifico,actor_tipo_1,actor_especifico_1,actor_especifico_1_armas,actor_tipo_2,actor_mapuche,mapuche_identificado,confrontacion,iniciador,descripcion,mercurio,mella,osal,ciudadano,biobio,mesn,fecha
4086,2021008,LA FECHA NO SE ESPECIFICA,GALVARINO,CAUTIN,ARAUCANIA,FORESTAL,RURAL,ATAQUE,ATAQUE INCENDIARIO,ORGANIZACION MAPUCHE,MIEMBROS DE LA ORGANIZACION,ARMAS DE FUEGO,EMPRESA FORESTAL,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"SE REALIZA ATAQUE INCENIDARIO POR MIEMBROS DE LA CAM QUE PORTABAN ARMAS DE FUEGO EN PREDIO LAS CORRIENTES DE SAL, INTIMIDARON A TRABAJADORES DE LA FORESTAL Y POSTERIORMENTE QUEMARON 5 CAMIONES Y 3 MAQUINARIAS",SI,NO,NO,NO,NO,1,2021-01-07
2660,2017031,LA FECHA SE ESPECIFICA,TEMUCO,CAUTIN,ARAUCANIA,IGLESIA,URBANO,COERCION,DESALOJO,MANIFESTANTES,ALBOROTADORES,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,SI,ACTOR 2,CARABINEROS PROCEDIO A DESALOJAR Y ARRESTAR A ALBOROTADORES QUE INGRESARON A HACER DESMANES A LA CATEDRAL DE TEMUCO. RESULTANDO 15 COMUNEROS DETENIDOS,NO,NO,NO,NO,SI,9,2017-09-07
3233,2018355,LA FECHA SE ESPECIFICA,SANTIAGO,SANTIAGO,METROPOLITANA DE SANTIAGO,ESPACIOS PUBLICOS,URBANO,COERCION,REPRESION VIOLENTA,ESTADO,CARABINEROS,ELEMENTOS ANTIDISTURBIOS,MANIFESTANTES,NO HAY ACTORES MAPUCHE,NO,NO,ACTOR 1,CARABINEROS HIZO USO DEL CARRO LANZAAGUAS Y LANSAGASES PARA DISOLVER LA MANIFESTACION QUE OCURRIA EN LA PLAZA DE ARMAS DE SANTIAGO EN RECHAZO A LA MUERTE DE UN COMUNERO MAPUCHE EN MANOS DE CARABINEROS.,NO,NO,NO,SI,NO,11,2018-11-29
3214,2018334,LA FECHA NO SE ESPECIFICA,CURACAUTIN,MALLECO,ARAUCANIA,COMUNIDAD MAPUCHE,RURAL,COERCION,ALLANAMIENTO,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 2,"CARABINEROS REALIZO DOS ALLANAMIENTOS A COMUNIDADES MAPUCHE EN CURACAUTIN, DONDE DETUVIERON A DOS COMUNEROS MAPUCHE. LOS ALLANAMIENTOS SON EN EL MARCO DE LA INVESTIGACION DE UN ASALTO A LA CAJA DE COMPENSACION LOS HEROES, EL 24 DE ABRIL DE 2018.",NO,NO,NO,SI,NO,8,2018-08-14
2646,2017016,LA FECHA SE ESPECIFICA,LUMACO,MALLECO,ARAUCANIA,NO ESPECIFICADO,RURAL,ATAQUE,ATAQUE INCENDIARIO,ORGANIZACION MAPUCHE,MIEMBROS DE LA ORGANIZACION,ELEMENTOS INCENDIARIOS,EMPRESA FORESTAL,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,UN ATAQUE INCENDIARIO AFECTO A CUATRO CAMIONES FORESTALES EN LA COMUNA DE LUMACO. LA CAM SE ADJUDICO EL ATAQUE,SI,NO,NO,NO,SI,1,2017-01-04
4196,2021125,LA FECHA SE ESPECIFICA,ERCILLA,MALLECO,ARAUCANIA,AUTOPISTA,URBANO,ATAQUE,ATAQUE CON ARMAS DE FUEGO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ARMAS DE FUEGO,ORGANIZACION NO MAPUCHE - OTROS,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,"GRUPO DE DESCONOCIDOS REALIZA ATAQUE CON ARMAS DE FUEGO CONTRA BOMBERSO CUANDO IBAN DE VUELTA A CUARTEL POSTERIOR A ATENDER UN INCENDIO EN TEMPLO EVANGELICO, EL IMPACTO DE LOS PERDIGONES DAÑO UN CARRO DE BOMBEROS Y DEJO CON HERIDAS A UN VOLUNTARIO",SI,NO,NO,NO,NO,4,2021-04-22
1990,2013054,LA FECHA SE ESPECIFICA,ERCILLA,MALLECO,ARAUCANIA,CAMINO,RURAL,COERCION,ARRESTO,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 2,"CARABINEROS DETUVO A SEIS PERSONAS QUE EVADIERON UN CONTROL DE IDENTIDAD, LOS INDIVIDUOS CIRCULABAN POR LAS CERCANIAS DE LOS FUNDOS LA ROMANA Y NILONTRARO QUE ESTABAN SIENDO DESALOJADOS",SI,NO,NO,NO,NO,10,2013-10-09
79,1992049,LA FECHA SE ESPECIFICA,SAN MIGUEL,SANTIAGO,METROPOLITANA DE SANTIAGO,INSTALACIONES PRIVADAS,URBANO,ATAQUE,BOMBA,ORGANIZACION MAPUCHE,MIEMBROS DE LA ORGANIZACION,ARTEFACTO EXPLOSIVO,ORGANIZACION NO MAPUCHE - IGLESIA,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"LA PARROQUIA MORMONA EN LA CALLE MAGDALENA VICUÑA 1290 FUE ATACADA CON UNA BOMBA, ESTE ES UNO DE LOS CUATRO ATENTADOS SEGUIDOS OCURRIDOS EN SANTIAGO, EN ALGUNOS LUGARES SE ENCONTRARON PANFLETOS ATRIBUIDOS AL MAPU LAUTARO",SI,NO,NO,NO,NO,7,1992-07-23
635,2001040,LA FECHA SE ESPECIFICA,NUEVA IMPERIAL,CAUTIN,ARAUCANIA,FUNDO,RURAL,OCUPACION DE TIERRAS,OCUPACION DE TIERRAS PACIFICA,ORGANIZACION MAPUCHE,MIEMBROS DE LA ORGANIZACION,NO SE MENCIONA,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"UN GRUO DE MAPUCHE OCUPO EL FUNDO EL PORVENIR, LA OCUPACION DURO 20 DIAS",SI,NO,SI,NO,NO,8,2001-08-06
589,2000131,LA FECHA SE ESPECIFICA,TEMUCO,CAUTIN,ARAUCANIA,ESPACIOS PUBLICOS,URBANO,PROTESTA,PROTESTA PACIFICA,MANIFESTANTES,MANIFESTANTES PACIFICOS,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,AGRICULTORES MAPUCHE REALIZAN MOVILIZACIÓN POR LA CIUDAD DE TEMUCO RECLAMANDO AL GOBIERNO POR UNA SOLUCION ANTE LOS PROBLEMAS QUE ATRAVIESAN PRODUCTO DE MALAS COSECHAS.,NO,NO,SI,NO,NO,5,2000-05-05
2895,2017280,LA FECHA SE ESPECIFICA,SANTIAGO,SANTIAGO,METROPOLITANA DE SANTIAGO,INSTALACIONES PUBLICAS,URBANO,PROTESTA,PROTESTA VIOLENTA,MANIFESTANTES,ALBOROTADORES,ELEMENTOS INCENDIARIOS,ESTADO,NO HAY ACTORES MAPUCHE,NO,NO,ACTOR 1,UNA PROTESTA VIOLENTA SE VIVIO EN LA EMBAJADA DE ARGENTINA EN SANTIAGO. DONDE LLEGARON ALBOROTADORES REALIZANDO DESMANES POR EL CASO DE UN ACTIVISTA MAPUCHE ARGENTINO,SI,NO,NO,NO,NO,10,2017-10-23
4479,2021417,LA FECHA SE ESPECIFICA,TRAIGUEN,MALLECO,ARAUCANIA,FUNDO,RURAL,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ELEMENTOS INCENDIARIOS,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,DESCONOCIDOS QUEMARON UNA BODEGA Y DOS TRACTORES EN TRAIGUEN.,NO,NO,NO,NO,SI,10,2021-10-01
1700,2010075,LA FECHA SE ESPECIFICA,TEMUCO,CAUTIN,ARAUCANIA,ESPACIOS PUBLICOS,URBANO,PROTESTA,PROTESTA PACIFICA,MANIFESTANTES,MANIFESTANTES PACIFICOS,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"CERCA DE 200 COMUNEROS PROVENIENTES DE CAUTIN Y MALLECO, MARCHAN POR LAS CALLES DE TEMUCO EN APOYO A LOS 32 PRESOS POLITICOS.",NO,NO,SI,NO,NO,8,2010-08-19
1818,2011102,LA FECHA SE ESPECIFICA,ERCILLA,MALLECO,ARAUCANIA,FUNDO,RURAL,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,ENCAPUCHADOS,ELEMENTOS INCENDIARIOS,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"UN GRUPO INDETERMINADO DE ENCAPUCHADOS INGRESO AL FUNDO SAN MANUEL, DONDE QUEMO UNA CASA PATRONAL DE 2 PISOS POR COMPLETO, EN EL LUGAR SE ENCONTRARON PANFLETOS ALUSIVOS A LA CAUSA INDIGENA",NO,NO,NO,NO,SI,6,2011-06-28
4300,2021235,LA FECHA NO SE ESPECIFICA,VICTORIA,MALLECO,ARAUCANIA,TIERRAS NO ESPECIFICADO,RURAL,ATAQUE,ATAQUE CON ARMAS DE FUEGO,OTROS MAPUCHE,ENCAPUCHADOS,ARMAS DE FUEGO,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,"LOS DESCONOCIDOS QUE HABRIAN ROBADO UNA CAMIONETA LA ABANDONARON EN UN BOSQUE, AL LLEGAR CARABINEROS PARA SACARLA FUE EMBOSCADO POR LOS SUJETOS OCULTOS QUE DISPARARON EN CONTRA DEL PERSONAL POLICIAL.",SI,NO,NO,NO,NO,7,2021-07-08
3516,2019213,LA FECHA SE ESPECIFICA,CAÑETE,ARAUCO,BIO-BIO,FORESTAL,RURAL,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,ENCAPUCHADOS,ELEMENTOS INCENDIARIOS,EMPRESA FORESTAL,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,ENCAPUCHADOS INCENDIARON UN CAMION Y UN SKIDDER EN UN PREDIO DE FORESTAL MININCO EN EL SECTOR LANALHUE DE CAÑETE,SI,NO,NO,NO,SI,7,2019-07-23
2317,2015117,LA FECHA SE ESPECIFICA,CAÑETE,ARAUCO,BIO-BIO,INSTALACIONES PUBLICAS,URBANO,COERCION,CONDENA JUDICIAL,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 2,EL FISCAL JEFE DE CAÑETE DEJO A LOS IMPUTADOS LIBRES PERO CON FIRMA MENSUAL EN CARABINEROS Y PROHIBICION DE ACERCARSE AL FUNDO DE FORESTAL MININCO DONDE FUERON DETENIDOS,SI,NO,NO,NO,NO,12,2015-12-17
4165,2021089,LA FECHA SE ESPECIFICA,TIRUA,ARAUCO,BIO-BIO,AUTOPISTA,RURAL,ATAQUE,ATAQUE CON ARMAS DE FUEGO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ARMAS DE FUEGO,OTROS PRIVADOS,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,"GRUPO DE DESCONOCIDOS REALIZO ATAQUE CON ARMAS DE FUEGO CONTRA CANDIDATO A CONCEJA EN LA ZONA DE CURA QUIDICO, NO SE REGISTRARON LESIONADOS",SI,NO,NO,NO,SI,3,2021-03-25
2043,2013110,LA FECHA NO SE ESPECIFICA,TEMUCO,CAUTIN,ARAUCANIA,INSTALACIONES PUBLICAS,URBANO,COERCION,CONDENA JUDICIAL,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 2,"SE CONDENA A COMUNEROS MAPUCHE A PAGAR MULTA POR TOMA DE SEMINARIO MAYOR SAN FIDEL EL PASADO 1 DE AGOSTO DEL 2012, LA MULTA ES DE DOS UNIDADES TRIBUTARIAS MENSUALES",NO,NO,NO,NO,SI,10,2013-10-22
4348,2021284,LA FECHA SE ESPECIFICA,CURANILAHUE,ARAUCO,BIO-BIO,INSTALACIONES PUBLICAS,URBANO,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,ENCAPUCHADOS,ARMAS DE FUEGO,EMPRESA FORESTAL,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,"UNOS 12 ENCAPUCHADOS LLEGARON HASTA UNA CANCHA DE FUTBOL CERCANA A UNA FAENA FORESTAL EN EL SECTOR URBANO DE CERRO VERDE EN CURANILAHUE, EN EL LUGAR LOS DESCONOCIDOS INTIMIDARON A LOS TRABAJADORES DE LA FORESTAL MAXCOM DONDE QUEMARON DOS VEHICULOS Y DAÑAR CON DISPAROS UN TERCERO A PARTE DE HERIR A CINCO DE LOS TRABAJADORES.",SI,NO,NO,NO,SI,11,2021-11-15
3941,2020246,LA FECHA SE ESPECIFICA,CAÑETE,ARAUCO,BIO-BIO,AUTOPISTA,RURAL,ATAQUE,ATAQUE CON ARMAS DE FUEGO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ELEMENTOS INCENDIARIOS,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,UN ATAQUE CON ARMAS DE FUEGO RECIBIO UN VEHICULO DE CARABINEROS LUEGO DE LLEGAR HASTA EL LUGAR DONDE SE QUEMARON DOS CAMIONES CON ALGUNOS KM DE DIFERENCIA.,SI,NO,NO,NO,SI,11,2020-11-26
45,1992014,LA FECHA SE ESPECIFICA,LUMACO,MALLECO,ARAUCANIA,FUNDO,RURAL,OCUPACION DE TIERRAS,OCUPACION DE TIERRAS PACIFICA,ORGANIZACION MAPUCHE,MIEMBROS DE LA ORGANIZACION,NO SE MENCIONA,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,UN GRUPO DE INDIGENAS OCUPO TERRENOS EN LUMACO RETOMANDO LA RECUPERACION DE TIERRAS,SI,SI,NO,NO,NO,6,1992-06-17
1091,2006020,LA FECHA SE ESPECIFICA,CONTULMO,ARAUCO,BIO-BIO,FORESTAL,RURAL,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,ENCAPUCHADOS,ELEMENTOS INCENDIARIOS,EMPRESA FORESTAL,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,CINCO INDIVIDUOS INGRESARON AL PREDIO DE LA FORESTAL VOLTERRA DONDE PROCEDIERON A QUEMAR TRES MAQUINARIAS FORESTALES,SI,NO,NO,NO,NO,5,2006-05-19
1650,2010023,LA FECHA SE ESPECIFICA,COLLIPULLI,MALLECO,ARAUCANIA,NO ESPECIFICADO,RURAL,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ELEMENTOS INCENDIARIOS,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,"DESCONOCIDOS INICIARON UN FOCO DE INCENDIO EN EL SECTOR CASA DE LATA""",SI,NO,NO,NO,NO,1,2010-01-04
4149,2021073,LA FECHA SE ESPECIFICA,ARAUCO,ARAUCO,BIO-BIO,FORESTAL,RURAL,ATAQUE,ATAQUE CON ARMAS DE FUEGO,OTROS MAPUCHE,ENCAPUCHADOS,ARMAS DE FUEGO,EMPRESA FORESTAL,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,"UN GRUPO DE 20 ENCAPUCHADOS QUE PORTABAN ARMAS DE FUEGO LLEGAN EN 3 CAMIONETAS HASTA FUNDO TROPEN PROPIEDAD DE FORESTAL ARAUCO, INTIMIDARON A LOS GUARDIAS Y DISPARARON AUNO DE LOS GUARDIAS",SI,NO,NO,NO,NO,3,2021-03-05
4524,2021462,LA FECHA SE ESPECIFICA,PERQUENCO,CAUTIN,ARAUCANIA,FUNDO,RURAL,COERCION,DESALOJO,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 2,"UN GRAN CONTINGENTE POLICIAL DE COP, PDI Y CARABINEROS ACOMPAÑADOS DEL DUEÑO DEL PREDIO REALIZARON EL INTENTO DE DESALOJO DE LA COMUNIDAD LOF LUCIANO CAYUL DE UN PREDIO DE 40 HAS EN PERQUENCO. LOS FUNCIONARIOS INGRESARON CON TANQUETAS Y VEHICULOS TACTICOS DESTRUYENDO UNA RUKA EN PROCESO DE CONTRUCCION Y ROMPIENDO EL CERCO. LUEGO DE ESTO LA COMUNIDAD RETOMO EL CONTROL DEL PREDIO.",NO,NO,NO,SI,NO,7,2021-07-06
3561,2019260,LA FECHA NO SE ESPECIFICA,TOLTEN,CAUTIN,ARAUCANIA,FUNDO,RURAL,OCUPACION DE TIERRAS,AMENAZA DE OCUPACION DE TIERRAS,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,AGRICULTORES DE LA COMUNA DE TOLTEN DENUNCIAN HABER SIDO AMENAZADOS POR LA COMUNIDAD MAPUCHE MELCHOR LEAL DE QUE OCUPARIAN SUS PREDIOS EN EL MARCO DE LAS ACCIONES DE RECUPERACION DE TERRITORIOS,NO,NO,NO,NO,SI,1,2019-01-28
1049,2005025,LA FECHA NO SE ESPECIFICA,ANGOL,MALLECO,ARAUCANIA,INSTALACIONES PUBLICAS,URBANO,PROTESTA,HUELGA DE HAMBRE,MANIFESTANTES,PRISIONEROS,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"PRESOS POLITICOS MAPUCHE RECLUIDOS EN EL PENAL DE ANGOL INICIAN HUELGA DE HAMBRE, PARA CONSEGUIR SU LIBERACION Y LA DE LOS INDIGENAS DETENIDOS EN TRAIGUEN Y CONCEPCION",NO,NO,SI,NO,NO,3,2005-03-06
2829,2017208,LA FECHA SE ESPECIFICA,COLLIPULLI,MALLECO,ARAUCANIA,CAMINO,RURAL,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,ENCAPUCHADOS,ELEMENTOS INCENDIARIOS,OTRAS EMPRESAS,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,ENCAPUCHADOS INCENDIARON UN BUS QUE REALIZABA UN RECORRIDO GRATUITO EN COLLIPULLI,SI,NO,NO,NO,NO,11,2017-11-19
2236,2015034,LA FECHA SE ESPECIFICA,TEMUCO,CAUTIN,ARAUCANIA,AUTOPISTA,URBANO,PROTESTA,AMENAZA DE PROTESTA,ORGANIZACION MAPUCHE,DIRIGENTES DE LA ORGANIZACION,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,EL DIRIGENTE DE LA AGRUPACION AYUN MAPU INDICO QUE VAMOS A SEGUIR CON ESTAS PROTESTAS,,SI,NO,NO,"NO,NO",6,2015-06-10
4188,2021117,LA FECHA SE ESPECIFICA,PADRE LAS CASAS,CAUTIN,ARAUCANIA,IGLESIA,RURAL,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ELEMENTOS INCENDIARIOS,ORGANIZACION NO MAPUCHE - IGLESIA,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"GRUPO DE DESCONOCIDOS REALIZA ATAQUE INCENDIARIO CONTRA CAPILLA SAN ANDRES UBICADA EN PADRE LAS CASAS, SE ENCUENTRA LIENZO EXIGIENDO LIBERTAD A LOS PPM",SI,NO,NO,NO,NO,4,2021-04-17
3843,2020148,LA FECHA SE ESPECIFICA,ERCILLA,MALLECO,ARAUCANIA,AUTOPISTA,RURAL,PROTESTA,PROTESTA PACIFICA,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"MIEMBROS DE LA COMUNIDAD TEMUCUICUI MARCHARON PROTESTANDO POR LA RUTA 5 SUR EN ERCILLA, ESTO EN CONMEMORACION POR EL COMUNERO FALLECIDO EN 2018",SI,NO,NO,NO,SI,11,2020-11-14
602,2001007,LA FECHA NO SE ESPECIFICA,TRAIGUEN,MALLECO,ARAUCANIA,FUNDO,RURAL,OCUPACION DE TIERRAS,OCUPACION DE TIERRAS PACIFICA,OTROS MAPUCHE,GRUPO IDENTIFICABLE,NO SE MENCIONA,EMPRESA FORESTAL,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,UN GRUPO DE MAPUCHE OCUPO EL FUNDO CHORRILLOS DE LA FORESTAL MININCO EN TRAIGUEN,SI,NO,NO,NO,NO,2,2001-02-05
3127,2018243,LA FECHA SE ESPECIFICA,COLLIPULLI,MALLECO,ARAUCANIA,CAMINO,RURAL,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,ENCAPUCHADOS,ARMAS DE FUEGO,PRIVADOS DUEÑOS DE CAPITAL,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"4 INDIVIDUOS DESCONOCIDOS CON EL ROSTRO CUBIERTO Y CON ARMAS DE FUEGO, INTERCEPTARON UN FURGON QUE TRASLADABA UNOS 8 TRABAJADORES, LUEGO DE TOMAR EL CONTROL DEL VEHICULO, AVANZARON UNOS 20 MINUTOS HASTA INTERCEPTAR 3 CAMIONES CON ROLLIZOS DE MADERA. LOS DESCONOCIDOS PROCEDIERON A QUEMAR LOS TRES CAMIONES Y LUEGO DE CONDUCIR NUEVAMENTE EL FURGON TAMBIEN LO QUEMARON. NO SE REPORTARON NI DETENIDOS NI LESIONADOS. EN EL LUGAR SE ENCONTRARON PANFLETOS ALUSIVOS AL MACHI EN HUELGA DE HAMBRE",SI,NO,NO,NO,SI,5,2018-05-24
3114,2018230,LA FECHA SE ESPECIFICA,TEMUCO,CAUTIN,ARAUCANIA,IGLESIA,URBANO,COERCION,DESALOJO,MANIFESTANTES,MANIFESTANTES PACIFICOS,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 2,"CARABINEROS DESALOJO EL GRUPO DE MANIFESTANTES QUE SE ENCONTRABAN OCUPANDO LA CATEDRAL DE TEMUCO, HUBO TRES MUJERES DETENIDAS.",NO,NO,NO,NO,SI,4,2018-04-23
302,1999072,LA FECHA NO SE ESPECIFICA,ERCILLA,MALLECO,ARAUCANIA,FORESTAL,RURAL,ATAQUE,OTROS ATAQUES,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,EMPRESA FORESTAL,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,UN GRUPO DE MAPUCHE DE LA COMUNIDAD TEMUCUICUI ARRANCO PLANTAS DE PINO EN 46 DE LAS 90 HECTAREAS DE FORESTAL MININCO EN ERCILLA,SI,NO,NO,NO,NO,10,1999-10-02
3972,2020278,LA FECHA SE ESPECIFICA,CAÑETE,ARAUCO,BIO-BIO,CAMINO,RURAL,PROTESTA,BLOQUEO DE CAMINO,MANIFESTANTES,ALBOROTADORES,ARMAS DE FUEGO,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,SE REALIZA BARRICADA EN CAMINO DEL SECTOR RURAL DE TRANGUILBORO POR DESCONOCIDOS QUE PORTABAN ARMAS DE FUEGO,NO,NO,NO,NO,SI,4,2020-04-20
669,2001074,LA FECHA SE ESPECIFICA,CARAHUE,CAUTIN,ARAUCANIA,FUNDO,RURAL,OCUPACION DE TIERRAS,OCUPACION DE TIERRAS PACIFICA,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,UN GRUPO DE MAPUCHE DE LA COMUNIDAD JUAN LINCOLI VOLVIERON A OCUPARON EL FUNDO EL ARRAYAN EN LA COSTA DE CARAHUE,SI,NO,SI,NO,NO,9,2001-09-10
596,2001001,LA FECHA SE ESPECIFICA,TEMUCO,CAUTIN,ARAUCANIA,FORESTAL,RURAL,ATAQUE,ATAQUE INCENDIARIO,ORGANIZACION MAPUCHE,MIEMBROS DE LA ORGANIZACION,ELEMENTOS INCENDIARIOS,EMPRESA FORESTAL,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"UNA VEINTENA DE DESCONOCIDOS INGRESARON AL FUNDO EL CARMEN DE BOSQUES ARAUCO EN TEMUCO, PARA QUEMAR UNA RETROEXCAVADORA CON BOMBAS DE TIPO MOLOTOV",SI,NO,NO,NO,NO,1,2001-01-03
1283,2008076,LA FECHA SE ESPECIFICA,COLLIPULLI,MALLECO,ARAUCANIA,NO ESPECIFICADO,RURAL,COERCION,ARRESTO,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 2,"FUE DETENIDO UN COMUNERO MAPUCHE POR CARABINEROS POR EL HURTO DE UNA MOTOSIERRA, FUE DEJADO EN LIBERTAD",SI,NO,NO,NO,NO,8,2008-08-30
4467,2021404,LA FECHA SE ESPECIFICA,CAÑETE,ARAUCO,BIO-BIO,AUTOPISTA,RURAL,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,ENCAPUCHADOS,ELEMENTOS INCENDIARIOS,OTRAS EMPRESAS,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,"ENCAPUCHADOS HABRIAN INTERCEPTADO UN CAMION QUE AL PARECER TRASLADABA COMBUSTIBLE, DONDE INTIMIDARON AL CONDUCTOR Y PROCEDIERON A QUEMAR EL VEHICULO.",NO,NO,NO,NO,SI,9,2021-09-21
3272,2018402,LA FECHA SE ESPECIFICA,PUENTE ALTO,CORDILLERA,METROPOLITANA DE SANTIAGO,IGLESIA,URBANO,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ELEMENTOS INCENDIARIOS,ORGANIZACION NO MAPUCHE - IGLESIA,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"CINCO ENCAPUCHADOS INGRESARON A LA PARROQUIA MADRE DE LA DIVINA PROVIDENCIA EN PUENTE ALTO, DONDE LANZARON BOMBAS MOLOTOV. AL REALIZAR EL ATAQUE SONARON LAS ALARMAS POR LO QUE LOGRARON SOFOCAR EL FUEGO Y LA PARROQUIA RESULTO SOLO CON DAÑOS. EN EL LUGAR SE ENCONTRARON PANFLETOS ALUSIVOS A LA CAUSA MAPUCHE",SI,NO,NO,NO,NO,1,2018-01-16
